Station,Trafic,Année,Trafic_Année_Précedente,Réseau_Métro,Réseau_RER
OURCQ,3763663,2019,4089055.0,1,0
WAGRAM,2386255,2019,2565333.0,1,0
SAINT-FRANCOIS-XAVIER,1701996,2019,1756612.0,1,0
LOUISE MICHEL,3546360,2019,3807962.0,1,0
PHILIPPE AUGUSTE,1763562,2019,1922463.0,1,0
CHEVALERET,3426306,2019,3257784.0,1,0
SIMPLON,2366858,2019,2756818.0,1,0
CARDINAL LEMOINE,1663781,2019,1753554.0,1,0
ALEXANDRE DUMAS,3439879,2019,3668682.0,1,0
FELIX FAURE,1744774,2019,1865477.0,1,0
FUNICULAIRE,3400474,2019,3415784.0,1,0
VOLONTAIRES,2362771,2019,2342480.0,1,0
FILLES DU CALVAIRE,1606192,2019,1718975.0,1,0
DUPLEIX,3221871,2019,4092602.0,1,0
SEGUR,1669348,2019,1605135.0,1,0
LES GOBELINS,3377372,2019,3595435.0,1,0
ABBESSES,2349588,2019,2450498.0,1,0
SAINT-FARGEAU,716699,2019,737146.0,1,0
PASSY,3187985,2019,4124316.0,1,0
LIEGE,1662452,2019,1795368.0,1,0
ECOLE VETERINAIRE DE MAISONS-ALFORT,3193857,2019,3520624.0,1,0
SAINT-SULPICE,2287634,2019,2350813.0,1,0
PELLEPORT,329597,2019,371005.0,1,0
CADET,3042484,2019,3338778.0,1,0
EUROPE,1618088,2019,1694103.0,1,0
TOLBIAC,3191066,2019,3451768.0,1,0
MICHEL-ANGE-MOLITOR,2247014,2019,2298330.0,1,0
EGLISE D'AUTEUIL,169939,2019,182153.0,1,0
SAINT-AMBROISE,2977955,2019,3037654.0,1,0
MOUTON-DUVERNET,1583761,2019,1645671.0,1,0
SAINT-PHILIPPE-DU-ROULE,3187997,2019,3076501.0,1,0
SOLFERINO,2073832,2019,2130716.0,1,0
CITE UNIVERSITAIRE,7531642,2019,7338836.0,0,1
JAVEL-ANDRE CITROEN,2969444,2019,3042409.0,1,0
PIERRE CURIE,1535768,2019,1608512.0,1,0
BOUCICAUT,3152108,2019,3403615.0,1,0
VAVIN,2021987,2019,2182742.0,1,0
SAINT-MICHEL-NOTRE-DAME,6226365,2019,7247647.0,0,1
PLACE DES FETES,2921564,2019,2987172.0,1,0
CAMPO-FORMIO,1335450,2019,1369978.0,1,0
BOULOGNE-PONT DE SAINT-CLOUD,3145907,2019,3358482.0,1,0
SAINT-JACQUES,1954772,2019,2324865.0,1,0
NEUILLY-PLAISANCE,5924171,2019,5904235.0,0,1
CRETEIL-POINTE DU LAC,2849288,2019,2924153.0,1,0
SAINT-GEORGES,1135274,2019,1258381.0,1,0
BILLANCOURT,3099341,2019,3348058.0,1,0
JASMIN,1935764,2019,2103952.0,1,0
LAPLACE,3707718,2019,3676446.0,0,1
VILLEJUIF-LEO LAGRANGE,2830893,2019,2799771.0,1,0
DANUBE,547896,2019,566268.0,1,0
JOURDAIN,3029314,2019,3467807.0,1,0
MICHEL BIZOT,1906545,2019,2009808.0,1,0
BUSSY-SAINT-GEORGES,3298143,2019,3235459.0,0,1
CORENTIN CARIOU,2766678,2019,3023221.0,1,0
GARE DE LYON-RER,37526415,2019,38223812.0,0,1
COMMERCE,2864592,2019,2973194.0,1,0
TELEGRAPHE,1823734,2019,2425536.0,1,0
LA CROIX DE BERNY,3161602,2019,3288568.0,0,1
ETIENNE MARCEL,2676549,2019,2907953.0,1,0
NANTERRE-PREFECTURE,26179183,2019,24980181.0,0,1
NOTRE-DAME-DE-LORETTE,2833104,2019,2943066.0,1,0
BREGUET-SABIN,1791352,2019,2351237.0,1,0
GENTILLY,2415990,2019,2332897.0,0,1
LIBERTE,2532442,2019,2631382.0,1,0
VAL DE FONTENAY,14295323,2019,14052186.0,0,1
FRONT POPULAIRE,2802852,2019,2877264.0,1,0
SAINT-SEBASTIEN-FROISSART,1685816,2019,1731645.0,1,0
LE PARC DE SAINT-MAUR,2216669,2019,2242987.0,0,1
CAMBRONNE,2524418,2019,3286006.0,1,0
CHARLES DE GAULLE-ETOILE-RER,9385991,2019,9186375.0,0,1
PORTE DOREE,2763236,2019,2850341.0,1,0
PONT NEUF,1546517,2019,1613273.0,1,0
SAINT-REMY-LES-CHEVREUSE,899484,2019,915757.0,0,1
CORVISART,2512122,2019,2819792.0,1,0
RUEIL-MALMAISON,7275192,2019,7052357.0,0,1
PORTE DE CHOISY,2598026,2019,2943551.0,1,0
AVENUE EMILE ZOLA,1479759,2019,1506963.0,1,0
PARC DE SCEAUX,574699,2019,613248.0,0,1
RICHARD LENOIR,2422197,2019,2172035.0,1,0
MARNE-LA-VALLEE-CHESSY,6091127,2019,6229130.0,0,1
CARREFOUR PLEYEL,2473446,2019,2657021.0,1,0
TEMPLE,1194283,2019,1258217.0,1,0
COURCELLE-SUR-YVETTE,566162,2019,576015.0,0,1
MALESHERBES,2406916,2019,2628908.0,1,0
NOISY-CHAMPS,5614935,2019,5401324.0,0,1
LE PELETIER,2451509,2019,2510950.0,1,0
PRE-SAINT-GERVAIS,386948,2019,389255.0,1,0
RANELAGH,2314539,2019,2470025.0,1,0
JOINVILLE-LE-PONT,4017431,2019,3950334.0,0,1
VILLEJUIF-PAUL VAILLANT-COUTURIER,2449391,2019,2470026.0,1,0
MASSY-PALAISEAU,9141486,2019,9496594.0,0,1
LES AGNETTES,2309419,2019,2448699.0,1,0
CHAMPIGNY,3588881,2019,3597213.0,0,1
LOUIS BLANC,2272326,2019,2439575.0,1,0
ANTONY,6304424,2019,6365395.0,0,1
EDGAR QUINET,2142333,2019,2364420.0,1,0
SUCY-BONNEUIL,2602931,2019,2540004.0,0,1
CRETEIL-L'ECHAT,2253948,2019,2328225.0,1,0
VAL D'EUROPE,4656709,2019,5137706.0,0,1
EXELMANS,2102492,2019,2152072.0,1,0
CHATOU-CROISSY,2332806,2019,2365895.0,0,1
BEL AIR,2247926,2019,2406187.0,1,0
TORCY,4223220,2019,4242369.0,0,1
NOTRE-DAME-DES-CHAMPS,2051828,2019,2146424.0,1,0
LES BACONNETS,1860108,2019,1888141.0,0,1
MICHEL-ANGE-AUTEUIL,2042174,2019,2175029.0,1,0
BRY-SUR-MARNE,2450013,2019,2304182.0,0,1
QUATRE-SEPTEMBRE,1997741,2019,2038075.0,1,0
LE GUICHET,842064,2019,924106.0,0,1
SEVRES-LECOURBE,1957206,2019,2431794.0,1,0
ORSAY-VILLE,2434752,2019,2605092.0,0,1
RASPAIL,1887146,2019,1995962.0,1,0
TRINITE-D'ESTIENNE D'ORVES,1876512,2019,2133878.0,1,0
BAGNEUX,2241461,2019,2388018.0,0,1
AVRON,1871024,2019,2038056.0,1,0
MABILLON,1859872,2019,1963879.0,1,0
ROBINSON,2158769,2019,2181910.0,0,1
CHATEAU-LANDON,1759434,2019,1779651.0,1,0
PONT MARIE,1733641,2019,1769299.0,1,0
LE VESINET-LE PECQ,2147193,2019,2157155.0,0,1
CITE,1740572,2019,2237552.0,1,0
MONTGALLET,1596702,2019,1690677.0,1,0
LA VARENNE-CHENNEVIERES,1985568,2019,1976634.0,0,1
MONCEAU,1672269,2019,1804353.0,1,0
SULLY-MORLAND,1502672,2019,1550640.0,1,0
LOGNES,1680012,2019,1655254.0,0,1
CHEMIN VERT,1527533,2019,1524831.0,1,0
MIRABEAU,1377611,2019,1422224.0,1,0
FONTENAY-AUX-ROSES,1211339,2019,1183158.0,0,1
VARENNE,1241311,2019,1410421.0,1,0
PICPUS,1302314,2019,1404477.0,1,0
FONTAINE-MICHALON,731635,2019,754778.0,0,1
ASSEMBLEE NATIONALE,1063551,2019,1131202.0,1,0
KLEBER,1253324,2019,1357710.0,1,0
BURES-SUR-YVETTE,653313,2019,726989.0,0,1
CHARDON-LAGACHE,692665,2019,718908.0,1,0
RENNES,1181641,2019,1288804.0,1,0
MASSY-VERRIERES,607314,2019,623769.0,0,1
PORTE D'AUTEUIL,622094,2019,652631.0,1,0
QUAI DE LA RAPEE,1155002,2019,1273466.0,1,0
LA HACQUINIERE,419294,2019,460195.0,0,1
BUTTES-CHAUMONT,545750,2019,560675.0,1,0
VANEAU,1028480,2019,1067512.0,1,0
LA DEFENSE-RER,34129971,2019,33822933.0,0,1
BOTZARIS,993450,2019,1016993.0,1,0
AUBER,6578583,2019,5923654.0,0,1
FALGUIERE,881763,2019,912582.0,1,0
DENFERT-ROCHEREAU-RER,4898356,2019,4733142.0,0,1
BOLIVAR,546780,2019,575968.0,1,0
SAINT-GERMAIN-EN-LAYE,4826408,2019,4908355.0,0,1
GARE DU NORD-RER,47417703,2019,42502942.0,0,1
BOURG-LA-REINE,4446499,2019,4595817.0,0,1
CHATELET-LES HALLES-RER,33581162,2019,33424797.0,0,1
NANTERRE-VILLE,4228110,2019,4083814.0,0,1
VINCENNES,7932117,2019,6980574.0,0,1
NATION-RER,4138889,2019,3808672.0,0,1
NOISY-LE-GRAND-MONT D'EST,7609131,2019,8077756.0,0,1
ARCUEIL-CACHAN,3634116,2019,3565431.0,0,1
LUXEMBOURG,6246164,2019,6020838.0,0,1
SAINT-MAUR-CRETEIL,3632233,2019,3592853.0,0,1
NANTERRE-UNIVERSITE,4140214,2019,4468490.0,0,1
BOISSY-SAINT-LEGER,2837635,2019,2810996.0,0,1
PORT ROYAL,3479339,2019,3489722.0,0,1
NOGENT-SUR-MARNE,2835775,2019,2784913.0,0,1
NOISIEL,3016034,2019,2882653.0,0,1
FONTENAY-SOUS-BOIS,2740285,2019,2729214.0,0,1
SCEAUX,732895,2019,756148.0,0,1
LE VESINET-CENTRE,1380169,2019,1361720.0,0,1
PALAISEAU,1046766,2019,1061473.0,0,1
PALAISEAU-VILLEBON,910971,2019,941474.0,0,1
LOZERE,778724,2019,828404.0,0,1
GIF-SUR-YVETTE,669555,2019,769431.0,0,1
GARE DE LYON,22232810,2020,36512570.0,1,0
GARE DE L'EST,11715190,2020,22443106.0,1,0
LA DEFENSE,8616589,2020,16213921.0,1,0
REPUBLIQUE,6988692,2020,16596521.0,1,0
BELLEVILLE,5680933,2020,10735544.0,1,0
REUILLY-DIDEROT,3860750,2020,6328040.0,1,0
CHATEAU DE VINCENNES,3735738,2020,6353285.0,1,0
MONTPARNASSE-BIENVENUE,13783944,2020,29857740.0,1,0
PALAIS-ROYAL,3678654,2020,9592920.0,1,0
PLACE D'ITALIE,5031748,2020,10577276.0,1,0
PONT DE NEUILLY,3678074,2020,6902027.0,1,0
PORTE DE VINCENNES,4840436,2020,7633984.0,1,0
SAINT-MANDE-TOURELLE,3487584,2020,6245865.0,1,0
CHATEAU ROUGE,4761367,2020,7306788.0,1,0
MAIRIE DE MONTROUGE,3456791,2020,6849601.0,1,0
GARE D'AUSTERLITZ,4638836,2020,9887549.0,1,0
MAIRIE DE CLICHY,3316323,2020,6342058.0,1,0
ESPLANADE DE LA DEFENSE,4488878,2020,9883008.0,1,0
MARCADET-POISSONNIERS,3169019,2020,5973655.0,1,0
MADELEINE,4297547,2020,8473016.0,1,0
JAURES,3148221,2020,5836196.0,1,0
PORTE MAILLOT,3784418,2020,8226552.0,1,0
PYRAMIDES,3048580,2020,6069724.0,1,0
BERCY,3189247,2020,6311543.0,1,0
COUR SAINT-EMILION,2792734,2020,6043808.0,1,0
LES SABLONS,2965575,2020,6314665.0,1,0
INVALIDES,2678838,2020,6540934.0,1,0
CONVENTION,2674415,2020,5275717.0,1,0
HOTEL DE VILLE,5673100,2020,12307363.0,1,0
PONT DE SEVRES,2651763,2020,5048247.0,1,0
BALARD,2643639,2020,5626040.0,1,0
MAIRIE DE MONTREUIL,4764601,2020,8106589.0,1,0
BIR-HAKEIM,2644407,2020,6903648.0,1,0
SAINT-MICHEL,2481981,2020,6286034.0,1,0
BOBIGNY-PABLO PICASSO,4752569,2020,7879929.0,1,0
SAINT-DENIS-UNIVERSITE,2626602,2020,4770181.0,1,0
PORTE DE VANVES,2460078,2020,4660158.0,1,0
OLYMPIADES,4717069,2020,7912359.0,1,0
HOCHE,2616315,2020,4995902.0,1,0
SEVRES-BABYLONE,2441636,2020,5037509.0,1,0
AUBERVILLIERS-PANTIN-QUATRE CHEMINS,4131018,2020,7215915.0,1,0
PORTE DE SAINT-CLOUD,2576290,2020,5174694.0,1,0
PONT DE LEVALLOIS-BECON,2404120,2020,5068483.0,1,0
HAVRE-CAUMARTIN,3899956,2020,8277127.0,1,0
PERE LACHAISE,2503028,2020,4724592.0,1,0
FORT D'AUBERVILLIERS,2328764,2020,3889085.0,1,0
TROCADERO,3618422,2020,9327124.0,1,0
ODEON,2412888,2020,5600764.0,1,0
RICHELIEU-DROUOT,2313492,2020,5014491.0,1,0
LA COURNEUVE-8 MAI 1945,3611264,2020,5886507.0,1,0
COLONEL FABIEN,2378863,2020,4511921.0,1,0
CHARLES MICHELS,2198392,2020,4601730.0,1,0
PORTE D'ORLEANS,3314496,2020,6259225.0,1,0
PORTE DE BAGNOLET,2244934,2020,4020800.0,1,0
GLACIERE,2184910,2020,4498939.0,1,0
GAMBETTA,3310515,2020,6798910.0,1,0
LE KREMLIN-BICETRE,2244686,2020,4062243.0,1,0
MENILMONTANT,2171543,2020,3943809.0,1,0
GEORGE V,2871038,2020,6643262.0,1,0
MAIRIE D'ISSY,2083392,2020,4096487.0,1,0
EGLISE DE PANTIN,2139986,2020,3843796.0,1,0
MARCEL SEMBAT,2845520,2020,5521946.0,1,0
DUROC,1972711,2020,3596220.0,1,0
LA MUETTE,2114924,2020,3991922.0,1,0
DAUMESNIL,2723508,2020,4954004.0,1,0
CHEVALERET,1923876,2020,3426306.0,1,0
CHATEAU D'EAU,2069680,2020,3878260.0,1,0
BIBLIOTHEQUE,10002396,2020,19754334.0,1,0
MAIRIE DES LILAS,2563685,2020,4436148.0,1,0
GONCOURT,1829817,2020,2192190.0,1,0
VICTOR HUGO,1991304,2020,3841033.0,1,0
CHATELET,6030558,2020,10766712.0,1,0
PIGALLE,2496923,2020,5599495.0,1,0
CHARONNE,1815517,2020,3652338.0,1,0
JUSSIEU,1891986,2020,4328012.0,1,0
PORTE DE CLIGNANCOURT,4902116,2020,8393535.0,1,0
ANVERS,2450333,2020,5643147.0,1,0
SAINT-GERMAIN DES PRES,1712923,2020,3866889.0,1,0
ALEXANDRE DUMAS,1849785,2020,3439879.0,1,0
NATION,4860619,2020,8834660.0,1,0
PORTE DE VERSAILLES,2449859,2020,5823995.0,1,0
TERNES,1703632,2020,3329214.0,1,0
ECOLE VETERINAIRE DE MAISONS-ALFORT,1808155,2020,3193857.0,1,0
FRANKLIN D. ROOSEVELT,4691237,2020,9545487.0,1,0
PORTE DE CLICHY,2352078,2020,4495978.0,1,0
JOURDAIN,1683473,2020,3029314.0,1,0
SAINT-LAZARE,26904975,2020,46923920.0,1,0
CORENTIN CELTON,1774654,2020,3438335.0,1,0
STRASBOURG-SAINT-DENIS,4275630,2020,9524965.0,1,0
SAINT-DENIS-PORTE DE PARIS,2236506,2020,4032072.0,1,0
PARMENTIER,1499805,2020,3103492.0,1,0
GARE DU NORD,25381876,2020,51141374.0,1,0
BOUCICAUT,1734347,2020,3152108.0,1,0
LA CHAPELLE,3825879,2020,6534340.0,1,0
LES COURTILLES,2194218,2020,3886523.0,1,0
SAINT-MAUR,1331250,2020,2924501.0,1,0
LES HALLES,8019633,2020,16069170.0,1,0
POISSONNIERE,1686977,2020,3466034.0,1,0
CHATILLON-MONTROUGE,3738453,2020,7196503.0,1,0
PORTE DE LA VILLETTE,1981878,2020,4159555.0,1,0
LAMARCK-CAULAINCOURT,1283881,2020,2704202.0,1,0
BASTILLE,6084635,2020,13151192.0,1,0
LEDRU-ROLLIN,1636428,2020,3777270.0,1,0
BARBES-ROCHECHOUART,3530780,2020,7974496.0,1,0
DENFERT-ROCHEREAU,1818730,2020,3911586.0,1,0
CADET,1240692,2020,3042484.0,1,0
VILLEJUIF-LOUIS ARAGON,4029467,2020,7198931.0,1,0
PLACE DES FETES,1620143,2020,2921564.0,1,0
OPERA,3519216,2020,10501357.0,1,0
LOUISE MICHEL,1735982,2020,3546360.0,1,0
SAINT-MARCEL,1211679,2020,2131369.0,1,0
PLACE CLICHY,3643247,2020,8020440.0,1,0
FAIDHERBE-CHALIGNY,1570746,2020,3032239.0,1,0
SAINT-PAUL,3357660,2020,6502842.0,1,0
COURONNES,1623475,2020,2897777.0,1,0
CRETEIL-L'ECHAT,1209224,2020,2253948.0,1,0
LA MOTTE-PICQUET-GRENELLE,3428458,2020,7958383.0,1,0
BILLANCOURT,1525990,2020,3099341.0,1,0
CHARLES DE GAULLE-ETOILE,3152200,2020,7296559.0,1,0
MALAKOFF-PLATEAU DE VANVES,1581749,2020,3454231.0,1,0
NOTRE-DAME-DE-LORETTE,1176983,2020,2833104.0,1,0
STALINGRAD,3336898,2020,6891050.0,1,0
FRONT POPULAIRE,1525242,2020,2802852.0,1,0
CROIX DE CHAVAUX,2839164,2020,4954717.0,1,0
PORTE DE CHAMPERRET,1576691,2020,3189251.0,1,0
PORTE DE CHARENTON,1146232,2020,2105924.0,1,0
CHAUSSEE D'ANTIN-LA FAYETTE,3299036,2020,7312371.0,1,0
VILLEJUIF-LEO LAGRANGE,1500000,2020,2830893.0,1,0
CRIMEE,2688758,2020,5431969.0,1,0
SAINT-AUGUSTIN,1563979,2020,3052723.0,1,0
EXELMANS,1055609,2020,2102492.0,1,0
GALLIENI,2893664,2020,5595343.0,1,0
TOLBIAC,1496862,2020,3191066.0,1,0
GABRIEL PERI,2667469,2020,4998394.0,1,0
SAINT-AMBROISE,1544174,2020,2977955.0,1,0
EDGAR QUINET,1011168,2020,2142333.0,1,0
CRETEIL-PREFECTURE,2778189,2020,4663191.0,1,0
PORTE DAUPHINE,1460742,2020,2932159.0,1,0
PASTEUR,2625552,2020,4493457.0,1,0
PERNETY,1395770,2020,3050541.0,1,0
BREGUET-SABIN,1003059,2020,1791352.0,1,0
REAUMUR-SEBASTOPOL,2718817,2020,5291106.0,1,0
ROME,1435310,2020,2753714.0,1,0
MIROMESNIL,2618473,2020,5908201.0,1,0
MAISONS-ALFORT-STADE,1393467,2020,2330375.0,1,0
LA TOUR-MAUBOURG,965136,2020,2139593.0,1,0
GRANDS BOULEVARDS,2608284,2020,6807424.0,1,0
PORTE DOREE,1428784,2020,2763236.0,1,0
CONCORDE,2617251,2020,6115023.0,1,0
RAMBUTEAU,1389112,2020,3219510.0,1,0
SOLFERINO,923536,2020,2073832.0,1,0
VOLTAIRE,2572383,2020,4975145.0,1,0
NATIONALE,1360198,2020,2497964.0,1,0
BASILIQUE DE SAINT-DENIS,2616421,2020,4311590.0,1,0
RUE DES BOULETS,1383972,2020,2583609.0,1,0
MAISONS-ALFORT-LES JUILLIOTTES,905627,2020,1779627.0,1,0
PORTE DE MONTREUIL,2383093,2020,4344016.0,1,0
MARAICHERS,1316167,2020,2608017.0,1,0
PLAISANCE,2590236,2020,4784211.0,1,0
PASSY,1380218,2020,3187985.0,1,0
SAINT-SEBASTIEN-FROISSART,816381,2020,1685816.0,1,0
ROBESPIERRE,2281953,2020,4221091.0,1,0
ETIENNE MARCEL,1254829,2020,2676549.0,1,0
OBERKAMPF,2462989,2020,4416955.0,1,0
SAINT-PHILIPPE-DU-ROULE,1353374,2020,3187997.0,1,0
SAINT-FRANCOIS-XAVIER,812792,2020,1701996.0,1,0
BONNE NOUVELLE,2254643,2020,4583027.0,1,0
TUILERIES,1239066,2020,2614837.0,1,0
MAIRIE DE SAINT-OUEN,2373142,2020,4314548.0,1,0
LOUVRE,1328080,2020,2633369.0,1,0
EUROPE,769896,2020,1618088.0,1,0
VILLIERS,2244643,2020,5667552.0,1,0
WAGRAM,1231276,2020,2386255.0,1,0
PORTE DE PANTIN,2336476,2020,5615256.0,1,0
LES AGNETTES,1283180,2020,2309419.0,1,0
SULLY-MORLAND,767233,2020,1502672.0,1,0
PEREIRE,2221107,2020,4446732.0,1,0
LOUIS BLANC,1226441,2020,2272326.0,1,0
LAUMIERE,2107812,2020,4325317.0,1,0
PORTE DE LA CHAPELLE,1276901,2020,2379751.0,1,0
PICPUS,595063,2020,1302314.0,1,0
ALESIA,2204961,2020,4764374.0,1,0
RIQUET,1226397,2020,2312581.0,1,0
OURCQ,2064168,2020,3763663.0,1,0
PLACE MONGE,1269871,2020,2828772.0,1,0
SAINT-FARGEAU,339164,2020,716699.0,1,0
BERAULT,2112213,2020,3656859.0,1,0
GAITE,1205958,2020,2713799.0,1,0
PORTE DE SAINT-OUEN,2060676,2020,3761155.0,1,0
BROCHANT,1227003,2020,2984525.0,1,0
CHARLES DE GAULLE-ETOILE-RER,4070214,2020,9385991.0,0,1
BOULOGNE-JEAN JAURES,2016202,2020,3785458.0,1,0
LIBERTE,1195690,2020,2532442.0,1,0
PORTE DES LILAS,2021179,2020,3439385.0,1,0
CARREFOUR PLEYEL,1205747,2020,2473446.0,1,0
AUBER,3956779,2020,6578583.0,0,1
ECOLE MILITAIRE,1863016,2020,4468169.0,1,0
MICHEL-ANGE-MOLITOR,1180095,2020,2247014.0,1,0
CRETEIL-UNIVERSITE,1935234,2020,3536972.0,1,0
CORVISART,1157408,2020,2512122.0,1,0
RUEIL-MALMAISON,3408182,2020,7275192.0,0,1
CHAMPS-ELYSEES-CLEMENCEAU,1735350,2020,4006171.0,1,0
BEL AIR,1168869,2020,2247926.0,1,0
ARTS ET METIERS,1844332,2020,4011632.0,1,0
IENA,1093805,2020,2646049.0,1,0
SAINT-GERMAIN-EN-LAYE,2644464,2020,4826408.0,0,1
BOBIGNY-PANTIN-RAYMOND QUENEAU,1726493,2020,2951030.0,1,0
PORTE D'IVRY,1055770,2020,1901960.0,1,0
DUPLEIX,1839499,2020,3221871.0,1,0
VAVIN,1009201,2020,2021987.0,1,0
TORCY,2448031,2020,4223220.0,0,1
GARIBALDI,1697555,2020,3330349.0,1,0
MALAKOFF-RUE ETIENNE DOLET,1054998,2020,2048140.0,1,0
JULES JOFFRIN,1806947,2020,4034229.0,1,0
QUATRE-SEPTEMBRE,938821,2020,1997741.0,1,0
DENFERT-ROCHEREAU-RER,2351759,2020,4898356.0,0,1
CRETEIL-POINTE DU LAC,1684557,2020,2849288.0,1,0
CHATEAU-LANDON,1009087,2020,1759434.0,1,0
MAIRIE D'IVRY,1800848,2020,3074561.0,1,0
SEVRES-LECOURBE,923347,2020,1957206.0,1,0
CHAMPIGNY,2209619,2020,3588881.0,0,1
SAINT-PLACIDE,1673383,2020,3304968.0,1,0
NOTRE-DAME-DES-CHAMPS,996587,2020,2051828.0,1,0
LES GOBELINS,1733427,2020,3377372.0,1,0
ABBESSES,854658,2020,2349588.0,1,0
SAINT-MAUR-CRETEIL,2151064,2020,3632233.0,0,1
CHARENTON-ECOLES,1654160,2020,2984929.0,1,0
PHILIPPE AUGUSTE,925913,2020,1763562.0,1,0
VAUGIRARD,1709593,2020,3445009.0,1,0
AVENUE EMILE ZOLA,823178,2020,1479759.0,1,0
SUCY-BONNEUIL,1546784,2020,2602931.0,0,1
ARGENTINE,1603575,2020,3026210.0,1,0
RUE DU BAC,916367,2020,2304665.0,1,0
RUE DE LA POMPE,1700312,2020,3004505.0,1,0
MONTGALLET,804190,2020,1596702.0,1,0
LE PARC DE SAINT-MAUR,1240624,2020,2216669.0,0,1
SIMPLON,1576778,2020,2366858.0,1,0
MICHEL BIZOT,910938,2020,1906545.0,1,0
BLANCHE,1680852,2020,3893362.0,1,0
FILLES DU CALVAIRE,784137,2020,1606192.0,1,0
LA VARENNE-CHENNEVIERES,1209310,2020,1985568.0,0,1
CAMBRONNE,1567953,2020,2524418.0,1,0
FUNICULAIRE,843984,2020,3400474.0,1,0
ANATOLE FRANCE,1668656,2020,3533091.0,1,0
TRINITE-D'ESTIENNE D'ORVES,757661,2020,1876512.0,1,0
PALAISEAU-VILLEBON,444921,2020,910971.0,0,1
CENSIER-DAUBENTON,1557698,2020,3385284.0,1,0
SEGUR,804110,2020,1669348.0,1,0
COMMERCE,1616379,2020,2864592.0,1,0
CHEMIN VERT,685924,2020,1527533.0,1,0
SCEAUX,358354,2020,732895.0,0,1
ALMA-MARCEAU,1547789,2020,4382709.0,1,0
FELIX FAURE,776924,2020,1744774.0,1,0
SENTIER,1601006,2020,3420249.0,1,0
PONT NEUF,605030,2020,1546517.0,1,0
COURCELLE-SUR-YVETTE,280118,2020,566162.0,0,1
QUAI DE LA GARE,1410543,2020,3033927.0,1,0
MIRABEAU,724167,2020,1377611.0,1,0
BOULOGNE-PONT DE SAINT-CLOUD,1588193,2020,3145907.0,1,0
KLEBER,513955,2020,1253324.0,1,0
VILLEJUIF-PAUL VAILLANT-COUTURIER,1382850,2020,2449391.0,1,0
PONT MARIE,721712,2020,1733641.0,1,0
MARX DORMOY,1544166,2020,3359946.0,1,0
ASSEMBLEE NATIONALE,395997,2020,1063551.0,1,0
PYRENEES,1364625,2020,2920049.0,1,0
PORTE DE CHOISY,647656,2020,2598026.0,1,0
LA FOURCHE,1499508,2020,2563103.0,1,0
BOLIVAR,278933,2020,546780.0,1,0
JAVEL-ANDRE CITROEN,1331833,2020,2969444.0,1,0
VANEAU,524526,2020,1028480.0,1,0
PORTE D'ITALIE,1458709,2020,2363639.0,1,0
DANUBE,266623,2020,547896.0,1,0
RANELAGH,1234203,2020,2314539.0,1,0
BOTZARIS,511339,2020,993450.0,1,0
BOURSE,1417882,2020,3386481.0,1,0
BUTTES-CHAUMONT,242027,2020,545750.0,1,0
JACQUES BONSERGENT,1216884,2020,2477876.0,1,0
RENNES,506779,2020,1181641.0,1,0
CORENTIN CARIOU,1329810,2020,2766678.0,1,0
PELLEPORT,178325,2020,329597.0,1,0
LE PELETIER,1203233,2020,2451509.0,1,0
PORTE D'AUTEUIL,262784,2020,622094.0,1,0
SAINT-SULPICE,1196573,2020,2287634.0,1,0
NOISY-LE-GRAND-MONT D'EST,4492037,2020,7609131.0,0,1
DUGOMMIER,1200589,2020,2579556.0,1,0
PRE-SAINT-GERVAIS,226935,2020,386948.0,1,0
TELEGRAPHE,1194040,2020,1823734.0,1,0
NEUILLY-PLAISANCE,3726798,2020,5924171.0,0,1
GUY MOQUET,1191891,2020,4004960.0,1,0
CITE UNIVERSITAIRE,3853590,2020,7531642.0,0,1
RICHARD LENOIR,1148587,2020,2422197.0,1,0
NOISY-CHAMPS,3393192,2020,5614935.0,0,1
COURCELLES,1168779,2020,2557929.0,1,0
NANTERRE-VILLE,2318006,2020,4228110.0,0,1
MICHEL-ANGE-AUTEUIL,1131814,2020,2042174.0,1,0
SAINT-MICHEL-NOTRE-DAME,2716148,2020,6226365.0,0,1
MALESHERBES,1133574,2020,2406916.0,1,0
MARNE-LA-VALLEE-CHESSY,2192200,2020,6091127.0,0,1
LOURMEL,1120497,2020,2301922.0,1,0
BOURG-LA-REINE,2409369,2020,4446499.0,0,1
VOLONTAIRES,1111705,2020,2362771.0,1,0
GENTILLY,1248514,2020,2415990.0,0,1
BUZENVAL,1080500,2020,1941769.0,1,0
ARCUEIL-CACHAN,1900758,2020,3634116.0,0,1
JASMIN,1017366,2020,1935764.0,1,0
ROBINSON,1160290,2020,2158769.0,0,1
AVRON,1034013,2020,1871024.0,1,0
LA CROIX DE BERNY,1799762,2020,3161602.0,0,1
BOISSIERE,925034,2020,1919511.0,1,0
LOGNES,944270,2020,1680012.0,0,1
MAISON BLANCHE,955254,2020,1803381.0,1,0
ORSAY-VILLE,1383444,2020,2434752.0,0,1
MAUBERT-MUTUALITE,913919,2020,2226690.0,1,0
BURES-SUR-YVETTE,333714,2020,653313.0,0,1
MONCEAU,902347,2020,1672269.0,1,0
LES BACONNETS,1098252,2020,1860108.0,0,1
RASPAIL,867633,2020,1887146.0,1,0
SAINT-JACQUES,900155,2020,1954772.0,1,0
LE VESINET-CENTRE,760964,2020,1380169.0,0,1
